mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
242	241	911	2.0	0	0	4/4	4	1		I\\	C	i		I		I						\\	M	0	1	0, 4, 1		0	0
242	241	913	1.0	1/2	1/2	4/4	4	1		I6	C	i		I6		I		6					M	0	1	4, 1, 0		0	4
242	241	914	1.0	3/4	3/4	4/4	4	1		III65	C	i		III65		III		65					Mm7	0	1	1, -2, -5, -3		-3	1
243	242	915	1.0	0	0	4/4	4	1		vi	C	i		vi		vi							m	0	1	-4, -7, -3		-4	-4
243	242	916	1.0	1/4	1/4	4/4	4	1		#vii43	C	i		#vii43		#vii		43					mm7	0	1	6, 3, 5, 2		5	6
243	242	917	1.0	1/2	1/2	4/4	4	1		ii6	C	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
243	242	918	0.5	3/4	3/4	4/4	4	1		#viio6/ii	C	i		#viio6/ii		#vii	o	6		ii			o	0	1	4, 1, 7		7	4
243	242	1837/2	0.5	7/8	7/8	4/4	4	1		ii	C	i		ii		ii							m	0	1	2, -1, 3		2	2
244	243	919	4.0	0	0	4/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
245	244	923	4.0	0	0	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
246	245	927	4.0	0	0	4/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
247	246	931	4.0	0	0	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
248	247	935	4.0	0	0	4/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
249	248	939	4.0	0	0	4/4	4	1		V65	C	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
250	249	943	4.0	0	0	4/4	4	1		I\\	C	i		I		I						\\	M	0	1	0, 4, 1		0	0
251	250	947	2.0	0	0	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
251	250	949	2.0	1/2	1/2	4/4	4	1		V43	C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
252	251	951	2.0	0	0	4/4	4	1		I6	C	i		I6		I		6					M	0	1	4, 1, 0		0	4
252	251	953	0.5	1/2	1/2	4/4	4	1		viio6	C	i		viio6		vii	o	6					o	0	1	-5, -8, -2		-2	-5
252	251	1907/2	0.5	5/8	5/8	4/4	4	1		I6	C	i		I6		I		6					M	0	1	4, 1, 0		0	4
252	251	954	0.5	3/4	3/4	4/4	4	1		V65	C	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
252	251	1909/2	0.5	7/8	7/8	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
253	252	955	0.5	0	0	4/4	4	1		V2/ii	C	i		V2/ii		V		2		ii			Mm7	0	1	1, 3, 7, 4		3	1
253	252	1911/2	0.5	1/8	1/8	4/4	4	1		ii6	C	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
253	252	956	0.5	1/4	1/4	4/4	4	1		V65/ii	C	i		V65/ii		V		65		ii			Mm7	0	1	7, 4, 1, 3		3	7
253	252	1913/2	0.5	3/8	3/8	4/4	4	1		ii	C	i		ii		ii							m	0	1	2, -1, 3		2	2
253	252	957	0.5	1/2	1/2	4/4	4	1		I6	C	i		I6		I		6					M	0	1	4, 1, 0		0	4
253	252	1915/2	0.5	5/8	5/8	4/4	4	1		IV	C	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
253	252	958	0.5	3/4	3/4	4/4	4	1		V43	C	i		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
253	252	1917/2	0.5	7/8	7/8	4/4	4	1		#viio6/ii	C	i		#viio6/ii		#vii	o	6		ii			o	0	1	4, 1, 7		7	4
254	253	959	0.5	0	0	4/4	4	1		V65	C	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
254	253	1919/2	0.5	1/8	1/8	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
254	253	960	0.5	1/4	1/4	4/4	4	1		IV6	C	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
254	253	1921/2	0.5	3/8	3/8	4/4	4	1		I64	C	i		I64		I		64					M	0	1	1, 0, 4		0	1
254	253	961	1.0	1/2	1/2	4/4	4	1		IV	C	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
254	253	962	1.0	3/4	3/4	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
255	254	963	1.5	0	0	4/4	4	1		I[I	C	i	I	I		I							M	0	1	0, 4, 1		0	0
255	254	1929/2	0.5	3/8	3/8	4/4	4	1		V7	C	i	I	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
255	254	965	1.5	1/2	1/2	4/4	4	1		I64	C	i	I	I64		I		64					M	0	1	1, 0, 4		0	1
255	254	1933/2	0.5	7/8	7/8	4/4	4	1		IV64	C	i	I	IV64		IV		64					M	0	1	0, -1, 3		-1	0
256	255	967	1.5	0	0	4/4	4	1		I	C	i	I	I		I							M	0	1	0, 4, 1		0	0
256	255	1937/2	0.5	3/8	3/8	4/4	4	1		V65	C	i	I	V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
256	255	969	1.5	1/2	1/2	4/4	4	1		I	C	i	I	I		I							M	0	1	0, 4, 1		0	0
256	255	1941/2	0.5	7/8	7/8	4/4	4	1		IV	C	i	I	IV		IV							M	0	1	-1, 3, 0		-1	-1
257	256	971	4.0	0	0	4/4	4	1		I6]	C	i	I	I6		I		6					M	0	1	4, 1, 0		0	4
258	257	975	2.0	0	0	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
258	257	977	1.0	1/2	1/2	4/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
258	257	978	1.0	3/4	3/4	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
259	258	979	6.0	0	0	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
260	259	985	1.0	1/2	1/2	4/4	4	1		V(64)	C	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
260	259	986	1.0	3/4	3/4	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
261	260	987	3.0	0	0	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
261	260	990	1.0	3/4	3/4	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
262	261	991	3.0	0	0	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
262	261	994	4.0	3/4	3/4	4/4	4	1		V[V7	C	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
263	262	998	4.0	3/4	3/4	4/4	4	1		I64	C	i	V	I64		I		64					M	0	1	1, 0, 4		0	1
264	263	1002	2.0	3/4	3/4	4/4	4	1		V7(+9)	C	i	V	V7(+9)		V		7	+9				Mm7	0	1	1, 5, 2, -1	-4	1	1
265	264	1004	1.0	1/4	1/4	4/4	4	1		bVII6	C	i	V	bVII6		bVII		6					M	0	1	-5, -8, -9		-9	-5
265	264	1005	1.0	1/2	1/2	4/4	4	1		viio6	C	i	V	viio6		vii	o	6					o	0	1	-5, -8, -2		-2	-5
265	264	1006	1.0	3/4	3/4	4/4	4	1		I6	C	i	V	I6		I		6					M	0	1	4, 1, 0		0	4
266	265	1007	1.0	0	0	4/4	4	1		#io6	C	i	V	#io6		#i	o	6					o	0	1	4, 1, 7		7	4
266	265	1008	1.0	1/4	1/4	4/4	4	1		ii6	C	i	V	ii6		ii		6					m	0	1	-1, 3, 2		2	-1
266	265	1009	1.0	1/2	1/2	4/4	4	1		#iio6	C	i	V	#iio6		#ii	o	6					o	0	1	6, 3, 9		9	6
266	265	1010	1.0	3/4	3/4	4/4	4	1		iii6	C	i	V	iii6		iii		6					m	0	1	-6, -2, -3		-3	-6
267	266	1011	1.0	0	0	4/4	4	1		IV6	C	i	V	IV6		IV		6					M	0	1	3, 0, -1		-1	3
267	266	1012	1.0	1/4	1/4	4/4	4	1		viio6/V	C	i	V	viio6/V		vii	o	6		V			o	0	1	3, 0, 6		6	3
267	266	1013	1.0	1/2	1/2	4/4	4	1		V6	C	i	V	V6		V		6					M	0	1	5, 2, 1		1	5
267	266	1014	1.0	3/4	3/4	4/4	4	1		#viio6/vi	C	i	V	#viio6/vi		#vii	o	6		vi			o	0	1	-2, -5, 1		1	-2
268	267	1015	2.0	0	0	4/4	4	1		vi6	C	i	V	vi6		vi		6					m	0	1	-7, -3, -4		-4	-7
268	267	1017	2.0	1/2	1/2	4/4	4	1		V7]	C	i	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
269	268	1019	2.0	0	0	4/4	4	1		I	C	i		I		I							M	0	1	0, 4, 1		0	0
269	268	1021	2.0	1/2	1/2	4/4	4	1		V7	C	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
270	269	1023	4.0	0	0	4/4	4	1		I\\	C	i		I		I						\\	M	0	1	0, 4, 1		0	0
