mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	88	2.0	0	0	4/4	4	1		I[I6	f	i	I	I6	I		6					M	1	1	4, 1, 0		0	4
17	17	90	6.0	1/2	1/2	4/4	4	1		viio/IV	f	i	I	viio/IV	vii	o			IV			o	1	1	4, 1, -2		4	4
19	19	96	2.0	0	0	4/4	4	1		IV(4)	f	i	I	IV(4)	IV			4				M	1	1	-1, -2, 0		-1	-1
19	19	98	1.0	1/2	1/2	4/4	4	1		IV	f	i	I	IV	IV							M	1	1	-1, 3, 0		-1	-1
19	19	99	1.0	3/4	3/4	4/4	4	1		V2/IV	f	i	I	V2/IV	V		2		IV			Mm7	1	1	-2, 0, 4, 1		0	-2
20	20	100	1.0	0	0	4/4	4	1		IV6	f	i	I	IV6	IV		6					M	1	1	3, 0, -1		-1	3
20	20	101	1.0	1/4	1/4	4/4	4	1		I64	f	i	I	I64	I		64					M	1	1	1, 0, 4		0	1
20	20	102	2.0	1/2	1/2	4/4	4	1		IV	f	i	I	IV	IV							M	1	1	-1, 3, 0		-1	-1
21	21	104	4.0	0	0	4/4	4	1		ii	f	i	I	ii	ii							m	1	1	2, -1, 3		2	2
22	22	108	1.0	0	0	4/4	4	1		I6	f	i	I	I6	I		6					M	1	1	4, 1, 0		0	4
22	22	109	1.0	1/4	1/4	4/4	4	1		IV	f	i	I	IV	IV							M	1	1	-1, 3, 0		-1	-1
22	22	110	1.0	1/2	1/2	4/4	4	1		I6	f	i	I	I6	I		6					M	1	1	4, 1, 0		0	4
22	22	111	1.0	3/4	3/4	4/4	4	1		ii	f	i	I	ii	ii							m	1	1	2, -1, 3		2	2
23	23	112	1.0	0	0	4/4	4	1		I6	f	i	I	I6	I		6					M	1	1	4, 1, 0		0	4
23	23	113	1.0	1/4	1/4	4/4	4	1		ii65	f	i	I	ii65	ii		65					mm7	1	1	-1, 3, 0, 2		2	-1
23	23	114	2.0	1/2	1/2	4/4	4	1		V7	f	i	I	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
24	24	116	2.0	0	0	4/4	4	1		I]	f	i	I	I	I							M	1	1	0, 4, 1		0	0
24	24	118	2.0	1/2	1/2	4/4	4	1		I64	f	i		I64	I		64					M	1	1	1, 0, 4		0	1
25	25	120	2.0	0	0	4/4	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
25	25	122	2.0	1/2	1/2	4/4	4	1		V65/IV	f	i		V65/IV	V		65		IV			Mm7	1	1	4, 1, -2, 0		0	4
26	26	124	2.0	0	0	4/4	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
26	26	126	2.0	1/2	1/2	4/4	4	1		viio6/IV	f	i		viio6/IV	vii	o	6		IV			o	1	1	1, -2, 4		4	1
27	27	128	2.0	0	0	4/4	4	1		V7/IV	f	i		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
27	27	130	2.0	1/2	1/2	4/4	4	1		viio/IV	f	i		viio/IV	vii	o			IV			o	1	1	4, 1, -2		4	4
28	28	132	2.0	0	0	4/4	4	1		IV64	f	i		IV64	IV		64					M	1	1	0, -1, 3		-1	0
28	28	134	2.0	1/2	1/2	4/4	4	1		IV	f	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
29	29	136	2.0	0	0	4/4	4	1		IV64	f	i		IV64	IV		64					M	1	1	0, -1, 3		-1	0
29	29	138	2.0	1/2	1/2	4/4	4	1		IV	f	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
30	30	140	2.0	0	0	4/4	4	1		ii2(+2)	f	i		ii2(+2)	ii		2	+2				mm7	1	1	0, 2, -1, 3	-3	2	0
30	30	142	1.0	1/2	1/2	4/4	4	1		ii6(119)	f	i		ii6(119)	ii		6	119				m	1	1	-1, 3, 2	1, -3	2	-1
30	30	143	1.0	3/4	3/4	4/4	4	1		ii6	f	i		ii6	ii		6					m	1	1	-1, 3, 2		2	-1
31	31	144	1.0	0	0	4/4	4	1		ii2(9)	f	i		ii2(9)	ii		2	9				mm7	1	1	0, 2, -1, 3	-3	2	0
31	31	145	1.0	1/4	1/4	4/4	4	1		ii2	f	i		ii2	ii		2					mm7	1	1	0, 2, -1, 3		2	0
31	31	146	2.0	1/2	1/2	4/4	4	1		V2	f	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
32	32	148	2.0	0	0	4/4	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
32	32	150	2.0	1/2	1/2	4/4	4	1		I6	f	i		I6	I		6					M	1	1	4, 1, 0		0	4
33	33	152	4.0	0	0	4/4	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
34	34	156	4.0	0	0	4/4	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
35	35	160	4.0	0	0	4/4	4	1		vi	f	i		vi	vi							m	1	1	-4, -7, -3		-4	-4
36	36	164	2.0	0	0	4/4	4	1		IV6	f	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
36	36	166	2.0	1/2	1/2	4/4	4	1		I6	f	i		I6	I		6					M	1	1	4, 1, 0		0	4
37	37	168	4.0	0	0	4/4	4	1		IV	f	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
38	38	172	4.0	0	0	4/4	4	1		viio6	f	i		viio6	vii	o	6					o	1	1	-5, -8, -2		-2	-5
39	39	176	4.0	0	0	4/4	4	1		I\\	f	i		I	I						\\	M	1	1	0, 4, 1		0	0
40	40	180	2.0	0	0	4/4	4	1		IV6	f	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
40	40	182	2.0	1/2	1/2	4/4	4	1		V6	f	i		V6	V		6					M	1	1	5, 2, 1		1	5
41	41	184	1.0	0	0	4/4	4	1		I	f	i		I	I							M	1	1	0, 4, 1		0	0
41	41	185	1.0	1/4	1/4	4/4	4	1		vi6	f	i		vi6	vi		6					m	1	1	-7, -3, -4		-4	-7
41	41	186	14.0	1/2	1/2	4/4	4	1		V/iii\\	f	i		V/iii	V				iii		\\	M	1	1	-2, 2, -1		-2	-2
45	45	200	5.0	0	0	4/4	4	1		#III.I[I	f	#III	I	I	I							M	1	0	0, 4, 1		0	0
46	46	205	1.0	1/4	1/4	4/4	4	1		v6	f	#III	I	v6	v		6					m	1	0	-2, 2, 1		1	-2
46	46	206	3.0	1/2	1/2	4/4	4	1		viio6	f	#III	I	viio6	vii	o	6					o	1	0	2, -1, 5		5	2
47	47	209	1.0	1/4	1/4	4/4	4	1		I64	f	#III	I	I64	I		64					M	1	0	1, 0, 4		0	1
47	47	210	2.0	1/2	1/2	4/4	4	1		IV64	f	#III	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
48	48	212	1.0	0	0	4/4	4	1		ii64	f	#III	I	ii64	ii		64					m	1	0	3, 2, -1		2	3
48	48	213	1.0	1/4	1/4	4/4	4	1		viio6/IV	f	#III	I	viio6/IV	vii	o	6		IV			o	1	0	1, -2, 4		4	1
48	48	214	2.0	1/2	1/2	4/4	4	1		IV	f	#III	I	IV	IV							M	1	0	-1, 3, 0		-1	-1
49	49	216	1.0	0	0	4/4	4	1		ii	f	#III	I	ii	ii							m	1	0	2, -1, 3		2	2
49	49	217	1.0	1/4	1/4	4/4	4	1		I6(+6)	f	#III	I	I6(+6)	I		6	+6				M	1	0	4, 1, 0	3	0	4
49	49	218	1.0	1/2	1/2	4/4	4	1		IV(+2)	f	#III	I	IV(+2)	IV			+2				M	1	0	-1, 3, 0	1	-1	-1
49	49	219	2.0	3/4	3/4	4/4	4	1		IV	f	#III	I	IV	IV							M	1	0	-1, 3, 0		-1	-1
50	50	221	2.0	1/4	1/4	4/4	4	1		V65	f	#III	I	V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
50	50	223	1.0	3/4	3/4	4/4	4	1		I	f	#III	I	I	I							M	1	0	0, 4, 1		0	0
51	51	224	1.0	0	0	4/4	4	1		viio6	f	#III	I	viio6	vii	o	6					o	1	0	2, -1, 5		5	2
51	51	225	1.0	1/4	1/4	4/4	4	1		V7	f	#III	I	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
51	51	226	1.0	1/2	1/2	4/4	4	1		ii43	f	#III	I	ii43	ii		43					mm7	1	0	3, 0, 2, -1		2	3
51	51	227	1.0	3/4	3/4	4/4	4	1		V6]	f	#III	I	V6	V		6					M	1	0	5, 2, 1		1	5
52	52	228	1.0	0	0	4/4	4	1		V43	f	#III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
52	52	229	1.0	1/4	1/4	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
52	52	230	2.0	1/2	1/2	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
53	53	232	2.0	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
53	53	234	4.0	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
54	54	238	2.0	1/2	1/2	4/4	4	1		vi7	f	#III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
55	55	240	2.0	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
55	55	242	1.0	1/2	1/2	4/4	4	1		I(2)	f	#III		I(2)	I			2				M	1	0	2, 4, 1		0	2
55	55	243	1.0	3/4	3/4	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
56	56	244	2.0	0	0	4/4	4	1		V7	f	#III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
56	56	246	2.0	1/2	1/2	4/4	4	1		V65	f	#III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
57	57	248	2.0	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
57	57	250	4.0	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
58	58	254	4.0	1/2	1/2	4/4	4	1		vi7	f	#III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
59	59	258	2.0	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
60	60	260	4.0	0	0	4/4	4	1		V7	f	#III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
61	61	264	2.0	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
61	61	266	4.0	1/2	1/2	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
62	62	270	2.0	1/2	1/2	4/4	4	1		vi2	f	#III		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
63	63	272	2.0	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
63	63	274	1.0	1/2	1/2	4/4	4	1		I6(+2)	f	#III		I6(+2)	I		6	+2				M	1	0	4, 1, 0	2	0	4
63	63	275	1.0	3/4	3/4	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
64	64	276	2.0	0	0	4/4	4	1		V7	f	#III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
64	64	278	2.0	1/2	1/2	4/4	4	1		V65	f	#III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
65	65	280	2.0	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
65	65	282	2.0	1/2	1/2	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
66	66	284	2.0	0	0	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
66	66	286	2.0	1/2	1/2	4/4	4	1		vi2	f	#III		vi2	vi		2					mm7	1	0	1, 3, 0, 4		3	1
67	67	288	2.0	0	0	4/4	4	1		V7(9)	f	#III		V7(9)	V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
67	67	290	2.0	1/2	1/2	4/4	4	1		V43(+2)	f	#III		V43(+2)	V		43	+2				Mm7	1	0	2, -1, 1, 5	3	1	2
68	68	292	2.0	0	0	4/4	4	1		vi7	f	#III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
68	68	294	2.0	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
69	69	296	2.0	0	0	4/4	4	1		vi7	f	#III		vi7	vi		7					mm7	1	0	3, 0, 4, 1		3	3
69	69	298	2.0	1/2	1/2	4/4	4	1		V	f	#III		V	V							M	1	0	1, 5, 2		1	1
70	70	300	2.0	0	0	4/4	4	1		V(2)	f	#III		V(2)	V			2				M	1	0	3, 5, 2		1	3
70	70	302	2.0	1/2	1/2	4/4	4	1		V	f	#III		V	V							M	1	0	1, 5, 2		1	1
71	71	304	2.0	0	0	4/4	4	1		V43(+2)	f	#III		V43(+2)	V		43	+2				Mm7	1	0	2, -1, 1, 5	3	1	2
71	71	306	2.0	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
72	72	308	2.0	0	0	4/4	4	1		vi	f	#III		vi	vi							m	1	0	3, 0, 4		3	3
72	72	310	2.0	1/2	1/2	4/4	4	1		I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
73	73	312	2.0	0	0	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
73	73	314	2.0	1/2	1/2	4/4	4	1		V6(+6)	f	#III		V6(+6)	V		6	+6				M	1	0	5, 2, 1	4	1	5
74	74	316	2.0	0	0	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
74	74	318	2.0	1/2	1/2	4/4	4	1		V43	f	#III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
75	75	320	2.0	0	0	4/4	4	1		V2(+2)	f	#III		V2(+2)	V		2	+2				Mm7	1	0	-1, 1, 5, 2	3	1	-1
75	75	322	2.0	1/2	1/2	4/4	4	1		I(+42)	f	#III		I(+42)	I			+42				M	1	0	2, 4, 1	-1	0	2
76	76	324	2.0	0	0	4/4	4	1		IV	f	#III		IV	IV							M	1	0	-1, 3, 0		-1	-1
76	76	326	1.0	1/2	1/2	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
76	76	327	1.0	3/4	3/4	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
77	77	328	2.0	0	0	4/4	4	1		V7	f	#III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
77	77	330	2.0	1/2	1/2	4/4	4	1		V43	f	#III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
78	78	332	2.0	0	0	4/4	4	1		I6	f	#III		I6	I		6					M	1	0	4, 1, 0		0	4
78	78	334	2.0	1/2	1/2	4/4	4	1		I	f	#III		I	I							M	1	0	0, 4, 1		0	0
79	79	336	2.0	0	0	4/4	4	1		V(64)	f	#III		V(64)	V			64				M	1	0	1, 0, 4		1	1
79	79	338	2.0	1/2	1/2	4/4	4	1		V7	f	#III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
80	80			0	0	4/4	4	1	1	I\\	f	#III		I	I						\\	M	1	0	0, 4, 1		0	0
80	80			3/4	3/4	4/4	4	1	1	I64	f	#III		I64	I		64					M	1	0	1, 0, 4		0	1
81	81			1/2	1/2	4/4	4	1	1	#vo7	f	#III		#vo7	#v	o	7					o7	1	0	8, 5, 2, -1		8	8
82	82			3/4	3/4	4/4	4	1	1	I.I	f	I		I	I							M	1	0	0, 4, 1		0	0
83	83			0	0	4/4	4	1	1	V	f	I		V	V							M	1	0	1, 5, 2		1	1
83	83			1/2	1/2	4/4	4	1	1	V6	f	I		V6	V		6					M	1	0	5, 2, 1		1	5
84	84			0	0	4/4	4	1	1	#III.I	f	#III		I	I							M	1	0	0, 4, 1		0	0
84	84			3/4	3/4	4/4	4	1	1	vi	f	#III		vi	vi							m	1	0	3, 0, 4		3	3
85	85	340	2.0	0	0	4/4	4	1		V(64)	f	#III		V(64)	V			64				M	1	0	1, 0, 4		1	1
85	85	342	1.0	1/2	1/2	4/4	4	1		V	f	#III		V	V							M	1	0	1, 5, 2		1	1
85	85	343	1.0	3/4	3/4	4/4	4	1		V43	f	#III		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
86	86	344	4.0	0	0	4/4	4	1		@none	f	#III		@none	@none							m	1	0				
88	87	348	4.0	0	0	4/4	4	1		V.I	f	V		I	I							M	1	0	0, 4, 1		0	0
89	88	352	4.0	0	0	4/4	4	1		iii	f	V		iii	iii							m	1	0	4, 1, 5		4	4
90	89	356	8.0	0	0	4/4	4	1		V	f	V		V	V							M	1	0	1, 5, 2		1	1
92	91	364	2.0	0	0	4/4	4	1		IV	f	V		IV	IV							M	1	0	-1, 3, 0		-1	-1
92	91	366	5.0	1/2	1/2	4/4	4	1		I	f	V		I	I							M	1	0	0, 4, 1		0	0
93	92	371	1.0	3/4	3/4	4/4	4	1		vi	f	V		vi	vi							m	1	0	3, 0, 4		3	3
94	93	372	2.0	0	0	4/4	4	1		V	f	V		V	V							M	1	0	1, 5, 2		1	1
94	93	374	2.0	1/2	1/2	4/4	4	1		V7	f	V		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
95	94	376	4.0	0	0	4/4	4	1		V43	f	V		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
96	95	380	1.0	0	0	4/4	4	1		IV6	f	V		IV6	IV		6					M	1	0	3, 0, -1		-1	3
96	95	381	1.0	1/4	1/4	4/4	4	1		vii%7	f	V		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
96	95	382	5.0	1/2	1/2	4/4	4	1		I	f	V		I	I							M	1	0	0, 4, 1		0	0
97	96	387	1.0	3/4	3/4	4/4	4	1		IV	f	V		IV	IV							M	1	0	-1, 3, 0		-1	-1
98	97	388	2.0	0	0	4/4	4	1		vi64	f	V		vi64	vi		64					m	1	0	4, 3, 0		3	4
98	97	390	5.0	1/2	1/2	4/4	4	1		V7/vi	f	V		V7/vi	V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
99	98	395	1.0	3/4	3/4	4/4	4	1		vii%43	f	V		vii%43	vii	%	43					%7	1	0	-1, 3, 5, 2		5	-1
100	99	396	2.0	0	0	4/4	4	1		V7/vi	f	V		V7/vi	V		7		vi			Mm7	1	0	4, 8, 5, 2		4	4
100	99	398	2.0	1/2	1/2	4/4	4	1		vi64	f	V		vi64	vi		64					m	1	0	4, 3, 0		3	4
101	100	400	2.0	0	0	4/4	4	1		vi	f	V		vi	vi							m	1	0	3, 0, 4		3	3
101	100	402	1.0	1/2	1/2	4/4	4	1		vi6	f	V		vi6	vi		6					m	1	0	0, 4, 3		3	0
101	100	403	1.0	3/4	3/4	4/4	4	1		ii2	f	V		ii2	ii		2					mm7	1	0	0, 2, -1, 3		2	0
102	101	404	2.0	0	0	4/4	4	1		V(9)/IV	f	V		V(9)/IV	V			9	IV			M	1	0	0, 4, 1	2	0	0
102	101	406	2.0	1/2	1/2	4/4	4	1		V2/IV	f	V		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
103	102	408	2.0	0	0	4/4	4	1		V43/IV	f	V		V43/IV	V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
103	102	410	4.0	1/2	1/2	4/4	4	1		V2/IV	f	V		V2/IV	V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
104	103	414	1.0	1/2	1/2	4/4	4	1		I.I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
104	103	415	1.0	3/4	3/4	4/4	4	1		V43	f	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
105	104	416	2.0	0	0	4/4	4	1		I	f	I		I	I							M	1	0	0, 4, 1		0	0
105	104	418	1.0	1/2	1/2	4/4	4	1		I6	f	I		I6	I		6					M	1	0	4, 1, 0		0	4
105	104	419	1.0	3/4	3/4	4/4	4	1		vi64	f	I		vi64	vi		64					m	1	0	4, 3, 0		3	4
106	105	420	2.0	0	0	4/4	4	1		V/vi	f	I		V/vi	V				vi			M	1	0	4, 8, 5		4	4
106	105	422	1.0	1/2	1/2	4/4	4	1		vi.#viio	f	vi		#viio	#vii	o						o	1	1	5, 2, -1		5	5
106	105	423	1.0	3/4	3/4	4/4	4	1		#viio2	f	vi		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
107	106	424	1.0	0	0	4/4	4	1		i64	f	vi		i64	i		64					m	1	1	1, 0, -3		0	1
107	106	425	1.0	1/4	1/4	4/4	4	1		iio6	f	vi		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
107	106	426	2.0	1/2	1/2	4/4	4	1		i6	f	vi		i6	i		6					m	1	1	-3, 1, 0		0	-3
108	107	428	1.0	0	0	4/4	4	1		VI(#2)	f	vi		VI(#2)	VI			#2				M	1	1	-4, 5, -3		-4	-4
108	107	429	1.0	1/4	1/4	4/4	4	1		VI	f	vi		VI	VI							M	1	1	-4, 0, -3		-4	-4
108	107	430	1.0	1/2	1/2	4/4	4	1		V	f	vi		V	V							M	1	1	1, 5, 2		1	1
108	107	431	1.0	3/4	3/4	4/4	4	1		#viio43	f	vi		#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
109	108	432	1.0	0	0	4/4	4	1		i6	f	vi		i6	i		6					m	1	1	-3, 1, 0		0	-3
109	108	433	1.0	1/4	1/4	4/4	4	1		iv(9)	f	vi		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
109	108	434	1.0	1/2	1/2	4/4	4	1		i6	f	vi		i6	i		6					m	1	1	-3, 1, 0		0	-3
109	108	435	1.0	3/4	3/4	4/4	4	1		V43	f	vi		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
110	109	436	2.0	0	0	4/4	4	1		i	f	vi		i	i							m	1	1	0, -3, 1		0	0
110	109	438	1.0	1/2	1/2	4/4	4	1		V(6)	f	vi		V(6)	V			6				M	1	1	1, 5, -3		1	1
110	109	439	1.0	3/4	3/4	4/4	4	1		V7	f	vi		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
111	110	440	1.0	0	0	4/4	4	1		VI(64+2)	f	vi		VI(64+2)	VI			64+2				M	1	1	-4, 2, -1	-2	-4	-4
111	110	441	1.0	1/4	1/4	4/4	4	1		VI	f	vi		VI	VI							M	1	1	-4, 0, -3		-4	-4
111	110	442	1.0	1/2	1/2	4/4	4	1		iio6	f	vi		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
111	110	443	1.0	3/4	3/4	4/4	4	1		iv7(+2)	f	vi		iv7(+2)	iv		7	+2				mm7	1	1	-1, -4, 0, -3	1	-1	-1
112	111	444	1.0	0	0	4/4	4	1		VI(64+#2)	f	vi		VI(64+#2)	VI			64+#2				M	1	1	-4, 2, -1	5	-4	-4
112	111	445	1.0	1/4	1/4	4/4	4	1		VI	f	vi		VI	VI							M	1	1	-4, 0, -3		-4	-4
112	111	446	1.0	1/2	1/2	4/4	4	1		iio6	f	vi		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
112	111	447	1.0	3/4	3/4	4/4	4	1		iv7	f	vi		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
113	112	448	1.0	0	0	4/4	4	1		V7(+b2)	f	vi		V7(+b2)	V		7	+b2				Mm7	1	1	1, 5, 2, -1	-11	1	1
113	112	449	1.0	1/4	1/4	4/4	4	1		V(64)	f	vi		V(64)	V			64				M	1	1	1, 0, -3		1	1
113	112	450	2.0	1/2	1/2	4/4	4	1		V7	f	vi		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
114	113	452	2.0	0	0	4/4	4	1		I\\	f	vi		I	I						\\	M	1	1	0, 4, 1		0	0
114	113	454	2.0	1/2	1/2	4/4	4	1		VI.I	f	VI		I	I							M	1	0	0, 4, 1		0	0
115	114	456	2.0	0	0	4/4	4	1		I	f	VI		I	I							M	1	0	0, 4, 1		0	0
115	114	458	2.0	1/2	1/2	4/4	4	1		vii%7	f	VI		vii%7	vii	%	7					%7	1	0	5, 2, -1, 3		5	5
