mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	10	37/2	0.375	1/8	1/8	2/4	4	1	I6(2)	Bb	I		I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
10	10	151/8	0.125	7/32	7/32	2/4	4	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
10	10	19	0.375	1/4	1/4	2/4	4	1	V64(64)	Bb	I		V64(64)		V		64	64				M	0	0	4, 1, 0		1	4
10	10	155/8	0.125	11/32	11/32	2/4	4	1	V64	Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
10	10	39/2	0.375	3/8	3/8	2/4	4	1	I(4+2)	Bb	I		I(4+2)		I			4+2				M	0	0	0, -1, 1	2	0	0
10	10	159/8	0.125	15/32	15/32	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
11	11	20	1.0	0	0	2/4	4	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
11	11	21	0.5	1/4	1/4	2/4	4	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
11	11	43/2	0.5	3/8	3/8	2/4	4	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	22	2.0	0	0	2/4	4	1	I\\	Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
13	13	24	0.5	0	0	2/4	4	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
13	13	49/2	0.5	1/8	1/8	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
13	13	25	0.5	1/4	1/4	2/4	4	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
13	13	51/2	0.5	3/8	3/8	2/4	4	1	viio/V	Bb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
14	14	26	1.0	0	0	2/4	4	1	V\\	Bb	I		V		V						\\	M	0	0	1, 5, 2		1	1
14	14	27	1.0	1/4	1/4	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
15	15	28	0.5	0	0	2/4	4	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
15	15	57/2	0.5	1/8	1/8	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
15	15	29	0.5	1/4	1/4	2/4	4	1	V6/vi	Bb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
15	15	59/2	0.5	3/8	3/8	2/4	4	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
16	16	30	0.5	0	0	2/4	4	1	V.V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
16	16	61/2	0.5	1/8	1/8	2/4	4	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
16	16	31	0.5	1/4	1/4	2/4	4	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
16	16	63/2	0.5	3/8	3/8	2/4	4	1	viio/V	Bb	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
17	17	32	0.5	0	0	2/4	4	1	V\\	Bb	V		V		V						\\	M	0	0	1, 5, 2		1	1
17	17	65/2	0.5	1/8	1/8	2/4	4	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
17	17	33	1.0	1/4	1/4	2/4	4	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
18	18	34	1.0	0	0	2/4	4	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
18	18	35	1.0	1/4	1/4	2/4	4	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
19	19	36	1.0	0	0	2/4	4	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
19	19	37	1.0	1/4	1/4	2/4	4	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
20	20	38	1.0	0	0	2/4	4	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
20	20	39	1.0	1/4	1/4	2/4	4	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
21	21	40	2.0	0	0	2/4	4	1	V\\	Bb	V		V		V						\\	M	0	0	1, 5, 2		1	1
22	22	42	5.0	0	0	2/4	4	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
24	24	47	1.0	1/4	1/4	2/4	4	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
25	25	48	0.5	0	0	2/4	4	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
25	25	97/2	0.5	1/8	1/8	2/4	4	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
25	25	49	0.75	1/4	1/4	2/4	4	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	25	199/4	0.25	7/16	7/16	2/4	4	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
26	26	50	0.5	0	0	2/4	4	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
26	26	101/2	0.5	1/8	1/8	2/4	4	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
26	26	51	0.75	1/4	1/4	2/4	4	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
26	26	207/4	0.25	7/16	7/16	2/4	4	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
27	27	52	0.5	0	0	2/4	4	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
27	27	105/2	0.5	1/8	1/8	2/4	4	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
27	27	53	0.75	1/4	1/4	2/4	4	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	27	215/4	0.25	7/16	7/16	2/4	4	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
28	28	54	0.5	0	0	2/4	4	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
28	28	109/2	0.5	1/8	1/8	2/4	4	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
28	28	55	0.5	1/4	1/4	2/4	4	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
28	28	111/2	0.5	3/8	3/8	2/4	4	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
29	29	56	0.5	0	0	2/4	4	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
29	29	113/2	0.5	1/8	1/8	2/4	4	1	V64	Bb	V		V64		V		64					M	0	0	2, 1, 5		1	2
29	29	57	0.5	1/4	1/4	2/4	4	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
29	29	115/2	0.5	3/8	3/8	2/4	4	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
30	30	58	2.0	0	0	2/4	4	1	v.VI	Bb	v		VI		VI							M	0	1	-4, 0, -3		-4	-4
31	31	60	1.0	0	0	2/4	4	1	iv	Bb	v		iv		iv							m	0	1	-1, -4, 0		-1	-1
31	31	61	2.0	1/4	1/4	2/4	4	1	V65/III	Bb	v		V65/III		V		65		III			Mm7	0	1	2, -1, -4, -2		-2	2
32	32	63	0.5	1/4	1/4	2/4	4	1	III	Bb	v		III		III							M	0	1	-3, 1, -2		-3	-3
32	32	127/2	0.5	3/8	3/8	2/4	4	1	V65/iv	Bb	v		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
33	33	64	0.5	0	0	2/4	4	1	iv	Bb	v		iv		iv							m	0	1	-1, -4, 0		-1	-1
33	33	129/2	1.0	1/8	1/8	2/4	4	1	bII6	Bb	v		bII6		bII		6					M	0	1	-1, -4, -5		-5	-1
33	33	131/2	0.5	3/8	3/8	2/4	4	1	iv7	Bb	v		iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
34	34	66	4.0	0	0	2/4	4	1	#viio43	Bb	v		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
36	36	70	1.0	0	0	2/4	4	1	viio7/V	Bb	v		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
36	36	71	0.5	1/4	1/4	2/4	4	1	V.V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
36	36	143/2	0.5	3/8	3/8	2/4	4	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
37	37	72	0.5	0	0	2/4	4	1	I\\	Bb	V		I		I						\\	M	0	0	0, 4, 1		0	0
37	37	145/2	0.5	1/8	1/8	2/4	4	1	I[I64	Bb	V	I	I64		I		64					M	0	0	1, 0, 4		0	1
37	37	73	0.75	1/4	1/4	2/4	4	1	V65	Bb	V	I	V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
37	37	295/4	0.25	7/16	7/16	2/4	4	1	I	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
38	38	74	1.0	0	0	2/4	4	1	viio64	Bb	V	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
38	38	75	0.75	1/4	1/4	2/4	4	1	#viio/ii	Bb	V	I	#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
38	38	303/4	0.25	7/16	7/16	2/4	4	1	viio6	Bb	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
39	39	76	0.25	0	0	2/4	4	1	I6]	Bb	V	I	I6		I		6					M	0	0	4, 1, 0		0	4
39	39	305/4	0.75	1/16	1/16	2/4	4	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
39	39	77	1.0	1/4	1/4	2/4	4	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
40	40	78	0.5	0	0	2/4	4	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
40	40	157/2	0.5	1/8	1/8	2/4	4	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
40	40	79	0.5	1/4	1/4	2/4	4	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
40	40	159/2	0.5	3/8	3/8	2/4	4	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	41	80	0.5	0	0	2/4	4	1	I\\	Bb	V		I		I						\\	M	0	0	0, 4, 1		0	0
41	41	161/2	0.5	1/8	1/8	2/4	4	1	I[I64	Bb	V	I	I64		I		64					M	0	0	1, 0, 4		0	1
41	41	81	0.5	1/4	1/4	2/4	4	1	viio6	Bb	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
41	41	163/2	0.5	3/8	3/8	2/4	4	1	I	Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
42	42	82	1.0	0	0	2/4	4	1	iio64	Bb	V	I	iio64		ii	o	64					o	0	0	-4, 2, -1		2	-4
42	42	83	0.5	1/4	1/4	2/4	4	1	#viio6/ii	Bb	V	I	#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
42	42	167/2	0.5	3/8	3/8	2/4	4	1	ii6	Bb	V	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
43	43	84	1.0	0	0	2/4	4	1	viio64/IV	Bb	V	I	viio64/IV		vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
43	43	85	1.0	1/4	1/4	2/4	4	1	IV64	Bb	V	I	IV64		IV		64					M	0	0	0, -1, 3		-1	0
44	44	86	1.0	0	0	2/4	4	1	v64]	Bb	V	I	v64		v		64					m	0	0	2, 1, -2		1	2
44	44	87	0.75	1/4	1/4	2/4	4	1	I(64+2)	Bb	V		I(64+2)		I			64+2				M	0	0	0, -1, 3	2	0	0
44	44	351/4	0.25	7/16	7/16	2/4	4	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
45	45	88	4.0	0	0	2/4	4	1	I.V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	92	1.0	0	0	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
47	47	93	0.5	1/4	1/4	2/4	4	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	47	187/2	0.5	3/8	3/8	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
48	48	94	0.5	0	0	2/4	4	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
48	48	189/2	0.5	1/8	1/8	2/4	4	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	95	0.5	1/4	1/4	2/4	4	1	#vio65	Bb	I		#vio65		#vi	o	65					o7	0	0	7, 4, 1, 10		10	7
48	48	191/2	0.5	3/8	3/8	2/4	4	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	49	96	1.0	0	0	2/4	4	1	I64	Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
49	49	97	0.5	1/4	1/4	2/4	4	1	#iio7	Bb	I		#iio7		#ii	o	7					o7	0	0	9, 6, 3, 0		9	9
49	49	195/2	0.5	3/8	3/8	2/4	4	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
50	50	98	1.0	0	0	2/4	4	1	V7/V	Bb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
50	50	99	1.0	1/4	1/4	2/4	4	1	V\\	Bb	I		V		V						\\	M	0	0	1, 5, 2		1	1
51	51	100	1.0	0	0	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
51	51	101	0.5	1/4	1/4	2/4	4	1	V43	Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
51	51	203/2	0.5	3/8	3/8	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
52	52	102	0.5	0	0	2/4	4	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
52	52	205/2	0.5	1/8	1/8	2/4	4	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	103	0.5	1/4	1/4	2/4	4	1	#vio2	Bb	I		#vio2		#vi	o	2					o7	0	0	1, 10, 7, 4		10	1
52	52	207/2	0.5	3/8	3/8	2/4	4	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	104	2.0	0	0	2/4	4	1	I64	Bb	I		I64		I		64					M	0	0	1, 0, 4		0	1
54	54	106	1.0	0	0	2/4	4	1	V7/V	Bb	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
54	54	107	0.75	1/4	1/4	2/4	4	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
54	54	431/4	0.25	7/16	7/16	2/4	4	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	108	1.0	0	0	2/4	4	1	V7/IV	Bb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
55	55	109	0.75	1/4	1/4	2/4	4	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
55	55	439/4	0.25	7/16	7/16	2/4	4	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
56	56	110	0.375	0	0	2/4	4	1	V2(4)	Bb	I		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
56	56	883/8	0.125	3/32	3/32	2/4	4	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
56	56	221/2	0.375	1/8	1/8	2/4	4	1	I6(+2)	Bb	I		I6(+2)		I		6	+2				M	0	0	4, 1, 0	2	0	4
56	56	887/8	0.125	7/32	7/32	2/4	4	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
56	56	111	0.375	1/4	1/4	2/4	4	1	V64(64)	Bb	I		V64(64)		V		64	64				M	0	0	4, 1, 0		1	4
56	56	891/8	0.125	11/32	11/32	2/4	4	1	V64	Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
56	56	223/2	0.375	3/8	3/8	2/4	4	1	I(4+2)	Bb	I		I(4+2)		I			4+2				M	0	0	0, -1, 1	2	0	0
56	56	895/8	0.125	15/32	15/32	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
57	57	112	1.0	0	0	2/4	4	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
57	57	113	0.5	1/4	1/4	2/4	4	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
57	57	227/2	0.5	3/8	3/8	2/4	4	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	58	114	2.0	0	0	2/4	4	1	I\\	Bb	I		I		I						\\	M	0	0	0, 4, 1		0	0
59	59	116	0.5	0	0	2/4	4	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
59	59	233/2	0.5	1/8	1/8	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
59	59	117	0.5	1/4	1/4	2/4	4	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
59	59	235/2	0.5	3/8	3/8	2/4	4	1	viio/V	Bb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
60	60	118	1.0	0	0	2/4	4	1	V\\	Bb	I		V		V						\\	M	0	0	1, 5, 2		1	1
60	60	119	1.0	1/4	1/4	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
61	61	120	0.5	0	0	2/4	4	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
61	61	241/2	0.5	1/8	1/8	2/4	4	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
61	61	121	0.5	1/4	1/4	2/4	4	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
61	61	243/2	0.5	3/8	3/8	2/4	4	1	viio/V	Bb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
62	62	122	2.0	0	0	2/4	4	1	V\\	Bb	I		V		V						\\	M	0	0	1, 5, 2		1	1
63	63	124	2.0	0	0	2/4	4	1	V7/IV	Bb	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
64	64	126	1.0	0	0	2/4	4	1	iv.VI	Bb	iv		VI		VI							M	0	1	-4, 0, -3		-4	-4
64	64	127	1.0	1/4	1/4	2/4	4	1	ii%65	Bb	iv		ii%65		ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
65	65	128	1.0	0	0	2/4	4	1	V(64)	Bb	iv		V(64)		V			64				M	0	1	1, 0, -3		1	1
65	65	129	1.0	1/4	1/4	2/4	4	1	V7	Bb	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
66	66	130	0.5	0	0	2/4	4	1	i\\	Bb	iv		i		i						\\	m	0	1	0, -3, 1		0	0
66	66	261/2	0.5	1/8	1/8	2/4	4	1	bIII.I	Bb	bIII		I		I							M	0	0	0, 4, 1		0	0
66	66	131	0.5	1/4	1/4	2/4	4	1	V6	Bb	bIII		V6		V		6					M	0	0	5, 2, 1		1	5
66	66	263/2	0.5	3/8	3/8	2/4	4	1	vi	Bb	bIII		vi		vi							m	0	0	3, 0, 4		3	3
67	67	132	1.0	0	0	2/4	4	1	V7	Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
67	67	133	1.0	1/4	1/4	2/4	4	1	#viio7/vi	Bb	bIII		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
68	68	134	1.0	0	0	2/4	4	1	vi	Bb	bIII		vi		vi							m	0	0	3, 0, 4		3	3
68	68	135	1.0	1/4	1/4	2/4	4	1	ii65	Bb	bIII		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
69	69	136	1.0	0	0	2/4	4	1	V(64)	Bb	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
69	69	137	0.5	1/4	1/4	2/4	4	1	V7	Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	275/2	0.5	3/8	3/8	2/4	4	1	#viio7/vi	Bb	bIII		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
70	70	138	1.0	0	0	2/4	4	1	vi	Bb	bIII		vi		vi							m	0	0	3, 0, 4		3	3
70	70	139	0.5	1/4	1/4	2/4	4	1	ii65	Bb	bIII		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
70	70	279/2	0.5	3/8	3/8	2/4	4	1	viio7/V	Bb	bIII		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
71	71	140	1.0	0	0	2/4	4	1	V(64)	Bb	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
71	71	141	1.0	1/4	1/4	2/4	4	1	V7	Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	72	142	0.5	0	0	2/4	4	1	I\\	Bb	bIII		I		I						\\	M	0	0	0, 4, 1		0	0
72	72	285/2	0.5	1/8	1/8	2/4	4	1	I6	Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
72	72	143	0.5	1/4	1/4	2/4	4	1	V2	Bb	bIII		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
72	72	287/2	0.5	3/8	3/8	2/4	4	1	I6	Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
73	73	144	0.5	0	0	2/4	4	1	ii	Bb	bIII		ii		ii							m	0	0	2, -1, 3		2	2
73	73	289/2	0.5	1/8	1/8	2/4	4	1	ii6	Bb	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
73	73	145	0.5	1/4	1/4	2/4	4	1	V2/ii	Bb	bIII		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
73	73	291/2	0.5	3/8	3/8	2/4	4	1	ii6	Bb	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
74	74	146	0.5	0	0	2/4	4	1	I6	Bb	bIII		I6		I		6					M	0	0	4, 1, 0		0	4
74	74	293/2	0.5	1/8	1/8	2/4	4	1	I64	Bb	bIII		I64		I		64					M	0	0	1, 0, 4		0	1
74	74	147	0.5	1/4	1/4	2/4	4	1	#iio43	Bb	bIII		#iio43		#ii	o	43					o7	0	0	3, 0, 9, 6		9	3
74	74	295/2	0.5	3/8	3/8	2/4	4	1	I64	Bb	bIII		I64		I		64					M	0	0	1, 0, 4		0	1
75	75	148	1.0	0	0	2/4	4	1	ii6	Bb	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
75	75	149	0.5	1/4	1/4	2/4	4	1	V7(4)	Bb	bIII		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
75	75	299/2	0.5	3/8	3/8	2/4	4	1	V7	Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	150	1.0	0	0	2/4	4	1	I\\	Bb	bIII		I		I						\\	M	0	0	0, 4, 1		0	0
76	76	151	0.5	1/4	1/4	2/4	4	1	V7	Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	303/2	0.5	3/8	3/8	2/4	4	1	V(64)	Bb	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
77	77	152	2.0	0	0	2/4	4	1	V7	Bb	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	154	1.0	0	0	2/4	4	1	I	Bb	bIII		I		I							M	0	0	0, 4, 1		0	0
78	78	155	0.5	1/4	1/4	2/4	4	1	#iio2	Bb	bIII		#iio2		#ii	o	2					o7	0	0	0, 9, 6, 3		9	0
78	78	311/2	0.5	3/8	3/8	2/4	4	1	I	Bb	bIII		I		I							M	0	0	0, 4, 1		0	0
