mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	4.0		0	0	2/2	1	1	1		1	1		3	69	A4	4	0
2	2	4	4.0		0	0	2/2	1	1	1		1	1	1	1	79	G5	5	1
3	3	8	4.0		0	0	2/2	4	1	1		1	1		2	50	D3	3	12
3	3	8	4.0		0	0	2/2	3	1	1		1	1	1	3	57	A3	3	11
3	3	8	4.0		0	0	2/2	2	1	1		1	1		6	66	F#4	4	10
3	3	8	0.5		0	0	2/2	1	1	1/8		1/8	1	-1	1	79	G5	5	2
3	3	17/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		6	78	F#5	5	3
3	3	9	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		4	76	E5	5	4
3	3	19/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	5
3	3	10	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		7	73	C#5	5	6
3	3	21/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	7
3	3	11	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		6	78	F#5	5	8
3	3	23/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	9
4	4	12	4.0		0	0	2/2	4	1	1		1	1		4	52	E3	3	16
4	4	12	4.0		0	0	2/2	3	1	1		1	1	0	3	57	A3	3	15
4	4	12	4.0		0	0	2/2	2	1	1		1	1		1	67	G4	4	14
4	4	12	4.0		0	0	2/2	1	1	1		1	1		7	73	C#5	5	13
5	5	16	4.0		0	0	2/2	4	1	1		1	1		6	54	F#3	3	27
5	5	16	4.0		0	0	2/2	3	1	1		1	1	-1	3	57	A3	3	26
5	5	16	4.0		0	0	2/2	2	1	1		1	1		3	69	A4	4	25
5	5	16	0.5		0	0	2/2	1	1	1/8		1/8	1		4	76	E5	5	17
5	5	33/2	0.5		1/8	1/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	18
5	5	17	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		7	73	C#5	5	19
5	5	35/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	20
5	5	18	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		4	76	E5	5	21
5	5	37/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	22
5	5	19	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		6	78	F#5	5	23
5	5	39/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		2	74	D5	5	24
6	6	20	4.0		0	0	2/2	4	1	1		1	1		1	55	G3	3	31
6	6	20	4.0		0	0	2/2	3	1	1		1	1	1	2	62	D4	4	30
6	6	20	4.0		0	0	2/2	2	1	1		1	1		1	67	G4	4	29
6	6	20	4.0		0	0	2/2	1	1	1		1	1		5	71	B4	4	28
7	7	24	4.0		0	0	2/2	4	1	1		1	1		3	57	A3	3	35
7	7	24	4.0		0	0	2/2	3	1	1		1	1	-1	2	62	D4	4	34
7	7	24	4.0		0	0	2/2	2	1	1		1	1		6	66	F#4	4	33
7	7	24	4.0		0	0	2/2	1	1	1		1	1	1	3	69	A4	4	32
8	8	28	4.0		0	0	2/2	4	1	1		1	1		3	45	A2	2	45
8	8	28	4.0		0	0	2/2	3	1	1		1	1		7	61	C#4	4	44
8	8	28	4.0		0	0	2/2	2	1	1		1	1		4	64	E4	4	43
8	8	28	1.0		0	0	2/2	1	1	1/4		1/4	1	-1	3	69	A4	4	36
8	8	29	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		5	71	B4	4	37
8	8	59/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		3	69	A4	4	38
8	8	30	0.5		1/2	1/2	2/2	1	1	1/8		1/8	1		3	69	A4	4	39
8	8	61/2	0.5		5/8	5/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	40
8	8	31	0.5		3/4	3/4	2/2	1	1	1/8		1/8	1		6	66	F#4	4	41
8	8	63/2	0.5		7/8	7/8	2/2	1	1	1/8		1/8	1		1	67	G4	4	42
9	9	32	4.0		0	0	2/2	4	1	1		1	1	1	2	50	D3	3	49
9	9	32	4.0		0	0	2/2	2	1	1		1	1	1	3	57	A3	3	47
9	9	32	4.0		0	0	2/2	3	1	1		1	1		7	61	C#4	4	48
9	9	32	4.0		0	0	2/2	1	1	1		1	1		11	65	E#4	4	46
10	10	36	1.0		0	0	2/2	4	1	1/4		1/4	1	-1	2	50	D3	3	53
10	10	36	1.0		0	0	2/2	2	1	1/4		1/4	1	-1	3	57	A3	3	51
10	10	36	1.0		0	0	2/2	3	1	1/4		1/4	1		2	62	D4	4	52
10	10	36	1.0		0	0	2/2	1	1	1/4		1/4	1		6	66	F#4	4	50
11	11	40	4.0		0	0	2/2	3	1	1		1	1		3	57	A3	3	54
12	12	44	4.0		0	0	2/2	3	1	1		1	1	1	1	67	G4	4	55
13	13	48	4.0		0	0	2/2	4	1	1		1	1		2	50	D3	3	65
13	13	48	0.5		0	0	2/2	3	1	1/8		1/8	1	-1	1	67	G4	4	57
13	13	48	4.0		0	0	2/2	2	1	1		1	1		3	69	A4	4	56
13	13	97/2	0.5		1/8	1/8	2/2	3	1	1/8		1/8	1		6	66	F#4	4	58
13	13	49	0.5		1/4	1/4	2/2	3	1	1/8		1/8	1		4	64	E4	4	59
13	13	99/2	0.5		3/8	3/8	2/2	3	1	1/8		1/8	1		2	62	D4	4	60
13	13	50	0.5		1/2	1/2	2/2	3	1	1/8		1/8	1		7	61	C#4	4	61
